dataset,model,WQL,MASE,win_rate,n_valid_mase,n_series,elapsed_s,forecast_s,metric_s,vis_s,repeat1_WQL,repeat1_MASE,repeat2_WQL,repeat2_MASE,coe_mau_repeat1_count,coe_mau_repeat1_sum,coe_mau_repeat1_sum_sq,coe_mau_repeat1_min,coe_mau_repeat1_max,coe_mau_repeat2_count,coe_mau_repeat2_sum,coe_mau_repeat2_sum_sq,coe_mau_repeat2_min,coe_mau_repeat2_max,coe_repeat1_mauhist_under,coe_repeat1_mauhist_over,coe_repeat1_mauhist_nan,coe_repeat1_mauhist_b00,coe_repeat1_mauhist_b01,coe_repeat1_mauhist_b02,coe_repeat1_mauhist_b03,coe_repeat1_mauhist_b04,coe_repeat1_mauhist_b05,coe_repeat1_mauhist_b06,coe_repeat1_mauhist_b07,coe_repeat1_mauhist_b08,coe_repeat1_mauhist_b09,coe_repeat1_mauhist_b10,coe_repeat1_mauhist_b11,coe_repeat1_mauhist_b12,coe_repeat1_mauhist_b13,coe_repeat1_mauhist_b14,coe_repeat1_mauhist_b15,coe_repeat1_mauhist_b16,coe_repeat1_mauhist_b17,coe_repeat1_mauhist_b18,coe_repeat1_mauhist_b19,coe_repeat1_mauhist_b20,coe_repeat1_mauhist_b21,coe_repeat1_mauhist_b22,coe_repeat1_mauhist_b23,coe_repeat1_mauhist_b24,coe_repeat1_mauhist_b25,coe_repeat1_mauhist_b26,coe_repeat1_mauhist_b27,coe_repeat2_mauhist_under,coe_repeat2_mauhist_over,coe_repeat2_mauhist_nan,coe_repeat2_mauhist_b00,coe_repeat2_mauhist_b01,coe_repeat2_mauhist_b02,coe_repeat2_mauhist_b03,coe_repeat2_mauhist_b04,coe_repeat2_mauhist_b05,coe_repeat2_mauhist_b06,coe_repeat2_mauhist_b07,coe_repeat2_mauhist_b08,coe_repeat2_mauhist_b09,coe_repeat2_mauhist_b10,coe_repeat2_mauhist_b11,coe_repeat2_mauhist_b12,coe_repeat2_mauhist_b13,coe_repeat2_mauhist_b14,coe_repeat2_mauhist_b15,coe_repeat2_mauhist_b16,coe_repeat2_mauhist_b17,coe_repeat2_mauhist_b18,coe_repeat2_mauhist_b19,coe_repeat2_mauhist_b20,coe_repeat2_mauhist_b21,coe_repeat2_mauhist_b22,coe_repeat2_mauhist_b23,coe_repeat2_mauhist_b24,coe_repeat2_mauhist_b25,coe_repeat2_mauhist_b26,coe_repeat2_mauhist_b27,coe_es_0p05_depth_sum,coe_es_0p05_depth_n,coe_es_0p05_WQL,coe_es_0p05_MASE,coe_es_0p01_depth_sum,coe_es_0p01_depth_n,coe_es_0p01_WQL,coe_es_0p01_MASE,coe_es_0p001_depth_sum,coe_es_0p001_depth_n,coe_es_0p001_WQL,coe_es_0p001_MASE
H16_phimid_rholow_s08,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4732003451992138,0.5409850969241987,0.943359375,1024,128,6.3,4.69,0.01,0.0,0.502819376128101,0.5526526196404131,0.4732003451992138,0.5409850969241987,1024,669.1125135719776,502.6312739816059,0.0879388302564621,1.5374486446380615,1024,146.7261094637215,29.907764121340612,0.019004719331860542,0.5530363321304321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,54,344,506,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,128,288,316,213,66,0,0,0,0,0,0,0,0,0,2048.0,1024,0.4732003451992138,0.5409850969241987,2048.0,1024,0.4732003451992138,0.5409850969241987,2048.0,1024,0.4732003451992138,0.5409850969241987
H16_phimid_rholow_s09,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4621012716028782,0.5298098947078193,0.9482421875,1024,128,6.3,4.84,0.01,0.0,0.47709261803971287,0.5301843984384871,0.4621012716028782,0.5298098947078193,1024,675.4730700701475,513.6535143644295,0.08214503526687622,1.4356697797775269,1024,145.41017971374094,29.4818981116499,0.023216918110847473,0.514533519744873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,54,343,488,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,127,316,276,229,66,0,0,0,0,0,0,0,0,0,2048.0,1024,0.4621012716028782,0.5298098947078193,2048.0,1024,0.4621012716028782,0.5298098947078193,2048.0,1024,0.4621012716028782,0.5298098947078193
H16_phimid_rholow_s10,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.47343697048955213,0.5424278717362029,0.9365234375,1024,128,6.4,4.86,0.01,0.0,0.49091625184794097,0.5360630303850604,0.47343697048955213,0.5424278717362029,1024,673.4290537461638,514.100793409563,0.09834854304790497,1.5618138313293457,1024,148.56312579102814,31.013452788994734,0.021436043083667755,0.5277690887451172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,66,346,483,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,145,272,284,236,70,0,0,0,0,0,0,0,0,0,2048.0,1024,0.47343697048955213,0.5424278717362029,2048.0,1024,0.47343697048955213,0.5424278717362029,2048.0,1024,0.47343697048955213,0.5424278717362029
H16_phimid_rholow_s11,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.481487005532092,0.5341932559603275,0.9501953125,1024,128,6.5,4.93,0.01,0.0,0.5141177417632992,0.551176010347924,0.481487005532092,0.5341932559603275,1024,666.6813834272325,505.11774410724774,0.047966983169317245,1.4707212448120117,1024,148.4588170889765,29.989979574309743,0.018208740279078484,0.5265223979949951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,75,341,473,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,112,286,322,232,61,0,0,0,0,0,0,0,0,0,2048.0,1024,0.481487005532092,0.5341932559603275,2048.0,1024,0.481487005532092,0.5341932559603275,2048.0,1024,0.481487005532092,0.5341932559603275
H16_phimid_rholow_s12,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.46614548165180447,0.5421740750724289,0.9384765625,1024,128,8.0,6.28,0.01,0.0,0.48771511477327406,0.5486586519044152,0.46614548165180447,0.5421740750724289,1024,673.4137638136744,513.3075017691574,0.06309082359075546,1.4370578527450562,1024,152.45421903580427,32.138824907115165,0.021464314311742783,0.538512647151947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,57,346,487,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,123,272,302,240,75,0,0,0,0,0,0,0,0,0,2048.0,1024,0.46614548165180447,0.5421740750724289,2048.0,1024,0.46614548165180447,0.5421740750724289,2048.0,1024,0.46614548165180447,0.5421740750724289
H16_phimid_rholow_s13,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.46979299360148663,0.5343568871169371,0.9443359375,1024,128,6.3,4.73,0.01,0.0,0.48945426811516457,0.5355773322407802,0.46979299360148663,0.5343568871169371,1024,670.3418512195349,503.5747227344292,0.07973790913820267,1.4694408178329468,1024,145.70210564509034,30.04244644223905,0.02381039783358574,0.5587539076805115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,71,328,520,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,131,298,302,209,72,0,0,0,0,0,0,0,0,0,2048.0,1024,0.46979299360148663,0.5343568871169371,2048.0,1024,0.46979299360148663,0.5343568871169371,2048.0,1024,0.46979299360148663,0.5343568871169371
H16_phimid_rholow_s14,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4662269207335521,0.5446928993533748,0.9345703125,1024,128,6.4,4.76,0.01,0.0,0.4909533689398152,0.5475159523320531,0.4662269207335521,0.5446928993533748,1024,678.4648963138461,518.0918174004285,0.06820659339427948,1.4066638946533203,1024,149.45035736821592,30.932491228128676,0.01985808089375496,0.5784546136856079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,62,321,500,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,113,305,296,229,71,1,0,0,0,0,0,0,0,0,2048.0,1024,0.4662269207335521,0.5446928993533748,2048.0,1024,0.4662269207335521,0.5446928993533748,2048.0,1024,0.4662269207335521,0.5446928993533748
H16_phimid_rholow_s15,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4703007829587226,0.5316686842399574,0.958984375,1024,128,6.5,4.86,0.01,0.0,0.4986027327310304,0.5420481752560802,0.4703007829587226,0.5316686842399574,1024,657.9957496039569,489.2658137448772,0.05899690464138985,1.4350615739822388,1024,149.55506040062755,30.81131851789234,0.015418433584272861,0.6449075937271118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,59,385,458,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,115,273,317,245,57,2,0,0,0,0,0,0,0,0,2048.0,1024,0.4703007829587226,0.5316686842399574,2048.0,1024,0.4703007829587226,0.5316686842399574,2048.0,1024,0.4703007829587226,0.5316686842399574
H16_phimid_rhomid_s00,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4713174860853617,0.5387398783480856,0.9384765625,1024,128,5.8,4.96,0.01,0.0,0.49574430462486074,0.5471878846742941,0.4713174860853617,0.5387398783480856,1024,675.7283846884966,515.38343867196,0.10701878368854523,1.4330143928527832,1024,147.80581007152796,30.06636167447132,0.01950114592909813,0.5610233545303345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,76,330,486,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,120,281,305,234,66,0,0,0,0,0,0,0,0,0,2048.0,1024,0.4713174860853617,0.5387398783480856,2048.0,1024,0.4713174860853617,0.5387398783480856,2048.0,1024,0.4713174860853617,0.5387398783480856
H16_phimid_rhomid_s01,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.46831258943589094,0.5443061372866328,0.93359375,1024,128,7.5,6.38,0.01,0.0,0.4943160332101374,0.5485309446459252,0.46831258943589094,0.5443061372866328,1024,659.9933512881398,487.81626954361445,0.07733967900276184,1.405456304550171,1024,146.48778605274856,29.806200426670834,0.021849611774086952,0.5525705814361572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,67,348,500,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,129,302,281,241,60,0,0,0,0,0,0,0,0,0,2048.0,1024,0.46831258943589094,0.5443061372866328,2048.0,1024,0.46831258943589094,0.5443061372866328,2048.0,1024,0.46831258943589094,0.5443061372866328
H16_phimid_rhomid_s02,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4664109917392564,0.5349545897221574,0.9443359375,1024,128,6.6,4.73,0.01,0.0,0.4844196015818519,0.5375529738854727,0.4664109917392564,0.5349545897221574,1024,666.9131255894899,501.2174352778323,0.10705405473709106,1.6065466403961182,1024,149.8536317013204,30.51866028836942,0.023616522550582886,0.5715903639793396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,56,344,506,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,124,269,324,232,67,1,0,0,0,0,0,0,0,0,2048.0,1024,0.4664109917392564,0.5349545897221574,2048.0,1024,0.4664109917392564,0.5349545897221574,2048.0,1024,0.4664109917392564,0.5349545897221574
H16_phimid_rhomid_s03,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4623740839943,0.5242316621868769,0.9501953125,1024,128,6.2,4.74,0.01,0.0,0.4927055371971718,0.536917014545287,0.4623740839943,0.5242316621868769,1024,685.2537949085236,533.5542796674565,0.0399806946516037,1.391608476638794,1024,151.468374973163,30.994557467827846,0.02462334930896759,0.5523344278335571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,71,342,461,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,102,274,336,240,64,0,0,0,0,0,0,0,0,0,2048.0,1024,0.4623740839943,0.5242316621868769,2048.0,1024,0.4623740839943,0.5242316621868769,2048.0,1024,0.4623740839943,0.5242316621868769
H16_phimid_rhomid_s04,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4651807985682255,0.532427140459377,0.947265625,1024,128,6.3,4.83,0.01,0.0,0.4873840866685015,0.5410400680426268,0.4651807985682255,0.532427140459377,1024,680.8168258517981,519.1190276447161,0.08193086087703705,1.4883322715759277,1024,149.0812511742115,31.10729655478269,0.017660269513726234,0.5904275178909302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,65,312,526,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,117,298,310,223,65,2,0,0,0,0,0,0,0,0,2048.0,1024,0.4651807985682255,0.532427140459377,2048.0,1024,0.4651807985682255,0.532427140459377,2048.0,1024,0.4651807985682255,0.532427140459377
H16_phimid_rhomid_s05,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4666582561663089,0.5455671619558278,0.939453125,1024,128,6.2,5.02,0.01,0.0,0.48841666202470146,0.5481618648374595,0.4666582561663089,0.5455671619558278,1024,675.8086953312159,512.7960206637107,0.09996624290943146,1.3681470155715942,1024,149.80003077164292,31.045473133118634,0.020740799605846405,0.5425480008125305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,61,341,497,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,114,304,289,233,72,0,0,0,0,0,0,0,0,0,2048.0,1024,0.4666582561663089,0.5455671619558278,2048.0,1024,0.4666582561663089,0.5455671619558278,2048.0,1024,0.4666582561663089,0.5455671619558278
H16_phimid_rhomid_s06,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.47657574089920035,0.5356871437646438,0.93359375,1024,128,7.9,6.47,0.01,0.0,0.5062101067311098,0.5460914471490957,0.47657574089920035,0.5356871437646438,1024,660.2406314611435,494.5381479513634,0.11555342376232147,1.3620617389678955,1024,151.27535304240882,31.660161449956764,0.021176526322960854,0.5813754796981812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,84,345,475,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,113,286,304,248,61,2,0,0,0,0,0,0,0,0,2048.0,1024,0.47657574089920035,0.5356871437646438,2048.0,1024,0.47657574089920035,0.5356871437646438,2048.0,1024,0.47657574089920035,0.5356871437646438
H16_phimid_rhomid_s07,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.47449457300990705,0.5479031612163572,0.9375,1024,128,6.0,4.77,0.01,0.0,0.4994119660283357,0.5505439839796317,0.47449457300990705,0.5479031612163572,1024,683.80934420228,526.7587618111487,0.09233169257640839,1.4186220169067383,1024,147.8081126343459,30.47271120703071,0.019393861293792725,0.6175286769866943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,63,325,498,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,142,277,300,232,65,2,0,0,0,0,0,0,0,0,2048.0,1024,0.47449457300990705,0.5479031612163572,2048.0,1024,0.47449457300990705,0.5479031612163572,2048.0,1024,0.47449457300990705,0.5479031612163572
H16_phimid_rhomid_s08,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.47462252091099955,0.5420417854957016,0.9482421875,1024,128,5.9,4.69,0.01,0.0,0.5041987404572431,0.5544572952683827,0.47462252091099955,0.5420417854957016,1024,666.7173161134124,500.3383799720026,0.09100665897130966,1.419228196144104,1024,146.92445452325046,30.065821634373947,0.017730314284563065,0.6017694473266602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,63,348,488,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,126,282,318,214,67,4,0,0,0,0,0,0,0,0,2048.0,1024,0.47462252091099955,0.5420417854957016,2048.0,1024,0.47462252091099955,0.5420417854957016,2048.0,1024,0.47462252091099955,0.5420417854957016
H16_phimid_rhomid_s09,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4598787419014846,0.5248408696537075,0.9501953125,1024,128,5.9,4.75,0.01,0.0,0.47816114912604646,0.5284217586052764,0.4598787419014846,0.5248408696537075,1024,671.6793009489775,508.072153741526,0.12482917308807373,1.495305061340332,1024,144.40183582529426,28.916577974617464,0.022930260747671127,0.49895209074020386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54,350,484,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,138,284,305,223,60,0,0,0,0,0,0,0,0,0,2048.0,1024,0.4598787419014846,0.5248408696537075,2048.0,1024,0.4598787419014846,0.5248408696537075,2048.0,1024,0.4598787419014846,0.5248408696537075
H16_phimid_rhomid_s10,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4753640594231945,0.5460878174584003,0.9404296875,1024,128,6.2,4.89,0.01,0.0,0.4946518147857522,0.5428996872427,0.4753640594231945,0.5460878174584003,1024,674.2086443305016,514.194308383305,0.10097029060125351,1.5410878658294678,1024,149.2195371184498,30.833502536628256,0.022162478417158127,0.4993509352207184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,65,332,496,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,120,297,282,243,68,0,0,0,0,0,0,0,0,0,2048.0,1024,0.4753640594231945,0.5460878174584003,2048.0,1024,0.4753640594231945,0.5460878174584003,2048.0,1024,0.4753640594231945,0.5460878174584003
H16_phimid_rhomid_s11,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.48238530068436264,0.5362280081273756,0.9404296875,1024,128,7.9,5.12,0.01,0.0,0.5179837877932127,0.5561592000969149,0.48238530068436264,0.5362280081273756,1024,668.2549386769533,507.359324109065,0.051309749484062195,1.4700391292572021,1024,146.7800050061196,29.90360235857935,0.023223770782351494,0.52596116065979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,81,326,491,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,132,303,294,223,66,0,0,0,0,0,0,0,0,0,2048.0,1024,0.48238530068436264,0.5362280081273756,2048.0,1024,0.48238530068436264,0.5362280081273756,2048.0,1024,0.48238530068436264,0.5362280081273756
H16_phimid_rhomid_s12,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.4720553295114618,0.5439453340991842,0.93359375,1024,128,6.1,4.88,0.01,0.0,0.49016851477360335,0.5434636545747988,0.4720553295114618,0.5439453340991842,1024,667.0003562271595,507.08250296266607,0.059073105454444885,1.4309903383255005,1024,148.5468486342579,30.626014618017358,0.01951448619365692,0.5439031720161438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,70,340,474,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,131,269,318,222,67,0,0,0,0,0,0,0,0,0,2048.0,1024,0.4720553295114618,0.5439453340991842,2048.0,1024,0.4720553295114618,0.5439453340991842,2048.0,1024,0.4720553295114618,0.5439453340991842
H16_phimid_rhomid_s13,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.47173597970299114,0.5361430595696774,0.9482421875,1024,128,6.0,4.83,0.01,0.0,0.4932248625845037,0.5404202307705839,0.47173597970299114,0.5361430595696774,1024,670.2966917194426,503.62279635701753,0.058123741298913956,1.4831342697143555,1024,146.368157338351,29.811613598897768,0.023431723937392235,0.499887615442276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,67,327,519,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,137,285,297,226,68,0,0,0,0,0,0,0,0,0,2048.0,1024,0.47173597970299114,0.5361430595696774,2048.0,1024,0.47173597970299114,0.5361430595696774,2048.0,1024,0.47173597970299114,0.5361430595696774
H16_phimid_rhomid_s14,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.46753006037971095,0.5491594730075967,0.9345703125,1024,128,5.5,4.83,0.01,0.0,0.4947330602746761,0.5542614260982879,0.46753006037971095,0.5491594730075967,1024,675.8939296156168,512.1824773010346,0.07778039574623108,1.454487681388855,1024,150.4884377066046,31.394730675948715,0.01986386813223362,0.595289945602417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,70,313,519,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,128,278,301,245,64,1,0,0,0,0,0,0,0,0,2048.0,1024,0.46753006037971095,0.5491594730075967,2048.0,1024,0.46753006037971095,0.5491594730075967,2048.0,1024,0.46753006037971095,0.5491594730075967
H16_phimid_rhomid_s15,eo:model-step=010400-wql=0.2141-mase=0.9670-composite=0.5152,0.46605605012710505,0.529294058499876,0.95703125,1024,128,6.4,4.83,0.01,0.0,0.49625327661007923,0.542323850406681,0.46605605012710505,0.529294058499876,1024,661.9266247153282,498.0983840994337,0.07629463821649551,1.485337734222412,1024,151.08416942693293,30.845624784944885,0.020028626546263695,0.6067008376121521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,63,356,475,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,110,272,304,264,61,1,0,0,0,0,0,0,0,0,2048.0,1024,0.46605605012710505,0.529294058499876,2048.0,1024,0.46605605012710505,0.529294058499876,2048.0,1024,0.46605605012710505,0.529294058499876
