dataset,model,WQL,MASE,win_rate,n_valid_mase,n_series,elapsed_s,forecast_s,metric_s,vis_s
phimid_shall_gpno_s07_c512h256,chronos-2:autogluon/chronos-2,0.7000109878051137,0.7327728319307776,0.8203125,1024,256,1.3,1.28,0.03,0.0
phimid_shall_gpno_s07_c512h64,chronos-2:autogluon/chronos-2,0.5778808526009456,0.577667738865044,0.966796875,1024,256,0.9,0.83,0.02,0.0
phimid_shhalf_gpfull_s00_c512h1024,chronos-2:autogluon/chronos-2,0.7819597959455622,0.8016443412632193,0.796875,1024,256,2.4,2.23,0.14,0.0
phimid_shhalf_gpfull_s00_c512h16,chronos-2:autogluon/chronos-2,0.569275472668199,0.5257954714737906,0.9970703125,1024,256,0.8,0.74,0.01,0.0
phimid_shhalf_gpfull_s00_c512h256,chronos-2:autogluon/chronos-2,0.6708545518131976,0.6869557089701868,0.8818359375,1024,256,1.2,1.1,0.04,0.0
phimid_shhalf_gpfull_s00_c512h64,chronos-2:autogluon/chronos-2,0.5729407617985263,0.5602989074814215,0.9794921875,1024,256,0.9,0.81,0.01,0.0
phimid_shhalf_gpfull_s01_c512h1024,chronos-2:autogluon/chronos-2,0.7956725878925164,0.8144695313195074,0.7841796875,1024,256,2.4,2.25,0.15,0.0
phimid_shhalf_gpfull_s01_c512h16,chronos-2:autogluon/chronos-2,0.5705765349652424,0.5263912920131442,0.9970703125,1024,256,0.8,0.74,0.01,0.0
phimid_shhalf_gpfull_s01_c512h256,chronos-2:autogluon/chronos-2,0.6863516906212537,0.69857856522833,0.8759765625,1024,256,1.3,1.26,0.04,0.0
phimid_shhalf_gpfull_s01_c512h64,chronos-2:autogluon/chronos-2,0.5785260359526292,0.5593157751668447,0.9853515625,1024,256,0.9,0.81,0.01,0.0
phimid_shhalf_gpfull_s02_c512h1024,chronos-2:autogluon/chronos-2,0.7921863630834112,0.8064422197187351,0.8037109375,1024,256,2.6,2.43,0.15,0.0
phimid_shhalf_gpfull_s02_c512h16,chronos-2:autogluon/chronos-2,0.5795113831162704,0.5242094117753594,0.998046875,1024,256,0.8,0.73,0.01,0.0
phimid_shhalf_gpfull_s02_c512h256,chronos-2:autogluon/chronos-2,0.6852591883872332,0.6934064324033611,0.8916015625,1024,256,1.2,1.16,0.04,0.0
phimid_shhalf_gpfull_s02_c512h64,chronos-2:autogluon/chronos-2,0.5824021872644658,0.5561806144292436,0.9853515625,1024,256,0.9,0.82,0.01,0.0
phimid_shhalf_gpfull_s03_c512h1024,chronos-2:autogluon/chronos-2,0.7902949261091041,0.8040004990282881,0.8125,1024,256,2.5,2.31,0.16,0.0
phimid_shhalf_gpfull_s03_c512h16,chronos-2:autogluon/chronos-2,0.5729271646183445,0.5288600384064659,0.9990234375,1024,256,0.8,0.76,0.01,0.0
phimid_shhalf_gpfull_s03_c512h256,chronos-2:autogluon/chronos-2,0.6927282444761184,0.6986245927134441,0.8935546875,1024,256,1.3,1.2,0.04,0.0
phimid_shhalf_gpfull_s03_c512h64,chronos-2:autogluon/chronos-2,0.5841971784680466,0.5636584688499577,0.9814453125,1024,256,0.9,0.84,0.01,0.0
phimid_shhalf_gpfull_s04_c512h1024,chronos-2:autogluon/chronos-2,0.7966219045519702,0.8172969763840048,0.775390625,1024,256,2.5,2.27,0.15,0.0
phimid_shhalf_gpfull_s04_c512h16,chronos-2:autogluon/chronos-2,0.5630061865319644,0.5226228776715431,0.99609375,1024,256,2.3,2.22,0.01,0.0
phimid_shhalf_gpfull_s04_c512h256,chronos-2:autogluon/chronos-2,0.6817711176336045,0.6958290551846508,0.8876953125,1024,256,1.3,1.24,0.05,0.0
phimid_shhalf_gpfull_s04_c512h64,chronos-2:autogluon/chronos-2,0.5764144063007302,0.5650973109524724,0.98046875,1024,256,0.9,0.88,0.02,0.0
phimid_shhalf_gpfull_s05_c512h1024,chronos-2:autogluon/chronos-2,0.7891007046292489,0.8058895790829226,0.7744140625,1024,256,2.4,2.21,0.15,0.0
phimid_shhalf_gpfull_s05_c512h16,chronos-2:autogluon/chronos-2,0.5659613092680151,0.5230859318145733,0.99609375,1024,256,0.8,0.75,0.01,0.0
phimid_shhalf_gpfull_s05_c512h256,chronos-2:autogluon/chronos-2,0.692747752265345,0.705798431313047,0.8740234375,1024,256,1.2,1.1,0.04,0.0
phimid_shhalf_gpfull_s05_c512h64,chronos-2:autogluon/chronos-2,0.5783126719683362,0.55866584737521,0.9853515625,1024,256,0.9,0.83,0.01,0.0
phimid_shhalf_gpfull_s06_c512h1024,chronos-2:autogluon/chronos-2,0.7971161571449065,0.8188391007875608,0.794921875,1024,256,2.6,2.41,0.15,0.0
phimid_shhalf_gpfull_s06_c512h16,chronos-2:autogluon/chronos-2,0.5760283945209664,0.5310363351518093,0.9951171875,1024,256,0.8,0.73,0.01,0.0
phimid_shhalf_gpfull_s06_c512h256,chronos-2:autogluon/chronos-2,0.688164714287886,0.7021170907514128,0.876953125,1024,256,1.2,1.09,0.04,0.0
phimid_shhalf_gpfull_s06_c512h64,chronos-2:autogluon/chronos-2,0.5798935368688485,0.5658197328535524,0.9794921875,1024,256,0.9,0.8,0.01,0.0
phimid_shhalf_gpfull_s07_c512h1024,chronos-2:autogluon/chronos-2,0.8135318613417397,0.8365913712140036,0.7607421875,1024,256,2.5,2.31,0.15,0.0
phimid_shhalf_gpfull_s07_c512h16,chronos-2:autogluon/chronos-2,0.572083312810415,0.5286549032526796,0.9912109375,1024,256,0.8,0.76,0.01,0.0
phimid_shhalf_gpfull_s07_c512h256,chronos-2:autogluon/chronos-2,0.6969222593280462,0.7162647097054866,0.8662109375,1024,256,1.2,1.12,0.03,0.0
phimid_shhalf_gpfull_s07_c512h64,chronos-2:autogluon/chronos-2,0.5816304442581641,0.5757203054734048,0.9794921875,1024,256,0.9,0.84,0.01,0.0
phimid_shhalf_gphalf_s00_c512h1024,chronos-2:autogluon/chronos-2,0.8142513322109255,0.8366470949852269,0.779296875,1024,256,2.5,2.3,0.15,0.0
phimid_shhalf_gphalf_s00_c512h16,chronos-2:autogluon/chronos-2,0.5720323385309188,0.5344764401069995,0.9931640625,1024,256,0.8,0.76,0.01,0.0
phimid_shhalf_gphalf_s00_c512h256,chronos-2:autogluon/chronos-2,0.7017996423957404,0.7172748265555624,0.8603515625,1024,256,1.2,1.15,0.03,0.0
phimid_shhalf_gphalf_s00_c512h64,chronos-2:autogluon/chronos-2,0.5833111171345222,0.5781664728195082,0.970703125,1024,256,0.9,0.83,0.01,0.0
phimid_shhalf_gphalf_s01_c512h1024,chronos-2:autogluon/chronos-2,0.8090424282777484,0.8274530769557158,0.7646484375,1024,256,2.5,2.3,0.16,0.0
phimid_shhalf_gphalf_s01_c512h16,chronos-2:autogluon/chronos-2,0.5508769192408294,0.5286747099412931,0.9912109375,1024,256,0.8,0.76,0.01,0.0
phimid_shhalf_gphalf_s01_c512h256,chronos-2:autogluon/chronos-2,0.7057519926730773,0.7196583312666457,0.859375,1024,256,1.3,1.25,0.04,0.0
phimid_shhalf_gphalf_s01_c512h64,chronos-2:autogluon/chronos-2,0.582517069326802,0.5736449731100365,0.982421875,1024,256,0.9,0.83,0.01,0.0
phimid_shhalf_gphalf_s02_c512h1024,chronos-2:autogluon/chronos-2,0.8055460039405938,0.8167202800200831,0.787109375,1024,256,2.5,2.29,0.15,0.0
phimid_shhalf_gphalf_s02_c512h16,chronos-2:autogluon/chronos-2,0.5719741518445476,0.5271010084130832,0.9951171875,1024,256,2.2,2.2,0.01,0.0
phimid_shhalf_gphalf_s02_c512h256,chronos-2:autogluon/chronos-2,0.7024176377361367,0.7121403648858217,0.86328125,1024,256,1.3,1.27,0.04,0.0
phimid_shhalf_gphalf_s02_c512h64,chronos-2:autogluon/chronos-2,0.5794522273082198,0.5687109022985193,0.9833984375,1024,256,0.9,0.86,0.02,0.0
phimid_shhalf_gphalf_s03_c512h1024,chronos-2:autogluon/chronos-2,0.7998277437134252,0.8222599147530616,0.791015625,1024,256,2.4,2.26,0.14,0.0
phimid_shhalf_gphalf_s03_c512h16,chronos-2:autogluon/chronos-2,0.5647251586321251,0.5241534566130516,0.99609375,1024,256,0.8,0.76,0.01,0.0
phimid_shhalf_gphalf_s03_c512h256,chronos-2:autogluon/chronos-2,0.6928487834224689,0.7058952544949069,0.8681640625,1024,256,1.2,1.11,0.04,0.0
phimid_shhalf_gphalf_s03_c512h64,chronos-2:autogluon/chronos-2,0.5788923438655472,0.5713628418351713,0.9765625,1024,256,0.9,0.83,0.01,0.0
phimid_shhalf_gphalf_s04_c512h1024,chronos-2:autogluon/chronos-2,0.807986292110318,0.8229741415070917,0.787109375,1024,256,2.5,2.29,0.14,0.0
phimid_shhalf_gphalf_s04_c512h16,chronos-2:autogluon/chronos-2,0.5737442602045026,0.530919104640714,0.9990234375,1024,256,0.8,0.75,0.01,0.0
phimid_shhalf_gphalf_s04_c512h256,chronos-2:autogluon/chronos-2,0.7119963623473121,0.7254621821385,0.857421875,1024,256,1.3,1.18,0.04,0.0
phimid_shhalf_gphalf_s04_c512h64,chronos-2:autogluon/chronos-2,0.5882793754638227,0.572068906740939,0.978515625,1024,256,0.9,0.83,0.01,0.0
phimid_shhalf_gphalf_s05_c512h1024,chronos-2:autogluon/chronos-2,0.8025058192262942,0.8271609614419275,0.77734375,1024,256,2.5,2.27,0.15,0.0
phimid_shhalf_gphalf_s05_c512h16,chronos-2:autogluon/chronos-2,0.5658863795424912,0.5300118419804025,0.99609375,1024,256,0.8,0.73,0.01,0.0
phimid_shhalf_gphalf_s05_c512h256,chronos-2:autogluon/chronos-2,0.701041395660796,0.7231983371852125,0.8701171875,1024,256,1.2,1.08,0.04,0.0
phimid_shhalf_gphalf_s05_c512h64,chronos-2:autogluon/chronos-2,0.5800002490249855,0.5757510926908916,0.9755859375,1024,256,0.9,0.8,0.01,0.0
phimid_shhalf_gphalf_s06_c512h1024,chronos-2:autogluon/chronos-2,0.7950023916797572,0.8005140991598396,0.7978515625,1024,256,2.5,2.27,0.15,0.0
phimid_shhalf_gphalf_s06_c512h16,chronos-2:autogluon/chronos-2,0.5726569523244885,0.5232775093045476,0.998046875,1024,256,0.8,0.75,0.01,0.0
phimid_shhalf_gphalf_s06_c512h256,chronos-2:autogluon/chronos-2,0.6943807570141447,0.7023494230162327,0.87890625,1024,256,1.2,1.13,0.04,0.0
phimid_shhalf_gphalf_s06_c512h64,chronos-2:autogluon/chronos-2,0.5792037769499527,0.5596990684793847,0.98828125,1024,256,0.9,0.83,0.01,0.0
phimid_shhalf_gphalf_s07_c512h1024,chronos-2:autogluon/chronos-2,0.800651320239804,0.8220831916577123,0.7744140625,1024,256,2.7,2.45,0.15,0.0
phimid_shhalf_gphalf_s07_c512h16,chronos-2:autogluon/chronos-2,0.5625282938352136,0.5249576337316136,0.998046875,1024,256,0.8,0.75,0.01,0.0
phimid_shhalf_gphalf_s07_c512h256,chronos-2:autogluon/chronos-2,0.6975499662849607,0.7179521678419971,0.853515625,1024,256,1.2,1.11,0.04,0.0
phimid_shhalf_gphalf_s07_c512h64,chronos-2:autogluon/chronos-2,0.5777173951800245,0.5701122101064329,0.986328125,1024,256,0.9,0.83,0.01,0.0
phimid_shhalf_gpno_s00_c512h1024,chronos-2:autogluon/chronos-2,0.7996671730289583,0.8380697025642082,0.7275390625,1024,256,2.5,2.3,0.15,0.0
phimid_shhalf_gpno_s00_c512h16,chronos-2:autogluon/chronos-2,0.5656004386845326,0.5274968927578961,0.9931640625,1024,256,2.3,2.21,0.01,0.0
phimid_shhalf_gpno_s00_c512h256,chronos-2:autogluon/chronos-2,0.6816417372572485,0.7093448799885098,0.8515625,1024,256,1.2,1.16,0.04,0.0
phimid_shhalf_gpno_s00_c512h64,chronos-2:autogluon/chronos-2,0.5748813432164619,0.5692979731090713,0.9755859375,1024,256,0.9,0.86,0.01,0.0
phimid_shhalf_gpno_s01_c512h1024,chronos-2:autogluon/chronos-2,0.8059615321875885,0.8406911930552337,0.724609375,1024,256,2.5,2.27,0.15,0.0
phimid_shhalf_gpno_s01_c512h16,chronos-2:autogluon/chronos-2,0.5574950068231531,0.525628706894413,0.9931640625,1024,256,0.8,0.76,0.01,0.0
phimid_shhalf_gpno_s01_c512h256,chronos-2:autogluon/chronos-2,0.6874039610083948,0.7159193923627939,0.8544921875,1024,256,1.2,1.13,0.04,0.0
phimid_shhalf_gpno_s01_c512h64,chronos-2:autogluon/chronos-2,0.5714934182973302,0.5665761879956048,0.9775390625,1024,256,0.9,0.81,0.01,0.0
phimid_shhalf_gpno_s02_c512h1024,chronos-2:autogluon/chronos-2,0.8113220407073536,0.8541977054655663,0.71484375,1024,256,2.4,2.26,0.15,0.0
phimid_shhalf_gpno_s02_c512h16,chronos-2:autogluon/chronos-2,0.5650630158816203,0.533799812718244,0.9931640625,1024,256,0.8,0.74,0.01,0.0
phimid_shhalf_gpno_s02_c512h256,chronos-2:autogluon/chronos-2,0.6933478413940879,0.7279564952234783,0.8466796875,1024,256,1.2,1.1,0.04,0.0
phimid_shhalf_gpno_s02_c512h64,chronos-2:autogluon/chronos-2,0.5793453821747396,0.5776931845988931,0.974609375,1024,256,0.9,0.81,0.01,0.0
phimid_shhalf_gpno_s03_c512h1024,chronos-2:autogluon/chronos-2,0.7986301446965063,0.8361751119086409,0.7431640625,1024,256,2.4,2.24,0.14,0.0
phimid_shhalf_gpno_s03_c512h16,chronos-2:autogluon/chronos-2,0.5587052442101981,0.5278106622475497,0.99609375,1024,256,0.8,0.75,0.01,0.0
phimid_shhalf_gpno_s03_c512h256,chronos-2:autogluon/chronos-2,0.6847979932792536,0.7181572136430457,0.8544921875,1024,256,1.3,1.2,0.04,0.0
phimid_shhalf_gpno_s03_c512h64,chronos-2:autogluon/chronos-2,0.5731724936137762,0.5729140629712863,0.9716796875,1024,256,0.9,0.81,0.01,0.0
phimid_shhalf_gpno_s04_c512h1024,chronos-2:autogluon/chronos-2,0.8074105398149998,0.851266638036106,0.728515625,1024,256,2.5,2.28,0.15,0.0
phimid_shhalf_gpno_s04_c512h16,chronos-2:autogluon/chronos-2,0.5685544212174378,0.5378888585808019,0.998046875,1024,256,0.8,0.74,0.01,0.0
phimid_shhalf_gpno_s04_c512h256,chronos-2:autogluon/chronos-2,0.6931478442211598,0.7249722769711491,0.84765625,1024,256,1.2,1.13,0.04,0.0
phimid_shhalf_gpno_s04_c512h64,chronos-2:autogluon/chronos-2,0.5747535254501521,0.5763139753242493,0.9775390625,1024,256,0.9,0.84,0.01,0.0
phimid_shhalf_gpno_s05_c512h1024,chronos-2:autogluon/chronos-2,0.8207069207989796,0.8616563318473387,0.724609375,1024,256,2.6,2.35,0.16,0.0
phimid_shhalf_gpno_s05_c512h16,chronos-2:autogluon/chronos-2,0.5677674848253107,0.5369194690094445,0.9931640625,1024,256,0.8,0.76,0.01,0.0
phimid_shhalf_gpno_s05_c512h256,chronos-2:autogluon/chronos-2,0.6938275936468326,0.7255349755565342,0.8369140625,1024,256,1.2,1.16,0.04,0.0
phimid_shhalf_gpno_s05_c512h64,chronos-2:autogluon/chronos-2,0.58133397829396,0.5749677704133127,0.9736328125,1024,256,0.9,0.83,0.01,0.0
phimid_shhalf_gpno_s06_c512h1024,chronos-2:autogluon/chronos-2,0.812388896896714,0.8578580865364949,0.7236328125,1024,256,2.5,2.27,0.15,0.0
phimid_shhalf_gpno_s06_c512h16,chronos-2:autogluon/chronos-2,0.5667054848215647,0.5347704064625807,0.99609375,1024,256,0.8,0.78,0.01,0.0
phimid_shhalf_gpno_s06_c512h256,chronos-2:autogluon/chronos-2,0.6853155689978396,0.7203412463960761,0.845703125,1024,256,1.5,1.4,0.04,0.0
phimid_shhalf_gpno_s06_c512h64,chronos-2:autogluon/chronos-2,0.5697529915123964,0.5665290955983902,0.984375,1024,256,2.4,2.32,0.01,0.0
phimid_shhalf_gpno_s07_c512h1024,chronos-2:autogluon/chronos-2,0.8046576915794617,0.8337212134919505,0.736328125,1024,256,2.4,2.23,0.15,0.0
phimid_shhalf_gpno_s07_c512h16,chronos-2:autogluon/chronos-2,0.5633331883007732,0.5204954695558099,0.9951171875,1024,256,0.8,0.75,0.01,0.0
phimid_shhalf_gpno_s07_c512h256,chronos-2:autogluon/chronos-2,0.6819443154030278,0.7060545647740732,0.849609375,1024,256,1.2,1.14,0.04,0.0
phimid_shhalf_gpno_s07_c512h64,chronos-2:autogluon/chronos-2,0.5743354231079401,0.5638358557450521,0.9794921875,1024,256,0.9,0.81,0.01,0.0
phimid_shnone_gpfull_s00_c512h1024,chronos-2:autogluon/chronos-2,0.7750896520766404,0.7962807503495986,0.8125,1024,256,2.4,2.23,0.14,0.0
phimid_shnone_gpfull_s00_c512h16,chronos-2:autogluon/chronos-2,0.5586882981978226,0.5220523445569323,0.9970703125,1024,256,0.8,0.74,0.01,0.0
phimid_shnone_gpfull_s00_c512h256,chronos-2:autogluon/chronos-2,0.6566420069361092,0.6772466022656206,0.892578125,1024,256,1.2,1.1,0.04,0.0
phimid_shnone_gpfull_s00_c512h64,chronos-2:autogluon/chronos-2,0.5627881374251759,0.5515584667941136,0.98828125,1024,256,0.9,0.82,0.01,0.0
phimid_shnone_gpfull_s01_c512h1024,chronos-2:autogluon/chronos-2,0.7910593931913953,0.8129947259863305,0.79296875,1024,256,2.4,2.23,0.15,0.0
phimid_shnone_gpfull_s01_c512h16,chronos-2:autogluon/chronos-2,0.566726542175628,0.5248894309096857,0.998046875,1024,256,0.8,0.74,0.01,0.0
phimid_shnone_gpfull_s01_c512h256,chronos-2:autogluon/chronos-2,0.6727978921722342,0.6872487824107658,0.8798828125,1024,256,1.2,1.1,0.04,0.0
phimid_shnone_gpfull_s01_c512h64,chronos-2:autogluon/chronos-2,0.5720978781595379,0.5565403189471032,0.9892578125,1024,256,0.9,0.81,0.01,0.0
phimid_shnone_gpfull_s02_c512h1024,chronos-2:autogluon/chronos-2,0.7759623546066255,0.7911250317719566,0.8056640625,1024,256,2.5,2.28,0.15,0.0
phimid_shnone_gpfull_s02_c512h16,chronos-2:autogluon/chronos-2,0.5710975265316252,0.5230011812262358,0.998046875,1024,256,0.8,0.76,0.01,0.0
phimid_shnone_gpfull_s02_c512h256,chronos-2:autogluon/chronos-2,0.664135875534322,0.674151777768436,0.900390625,1024,256,1.2,1.16,0.03,0.0
phimid_shnone_gpfull_s02_c512h64,chronos-2:autogluon/chronos-2,0.5680445834492454,0.547246502830365,0.9892578125,1024,256,0.9,0.84,0.02,0.0
phimid_shnone_gpfull_s03_c512h1024,chronos-2:autogluon/chronos-2,0.7790214448406079,0.7997508932718818,0.81640625,1024,256,2.6,2.37,0.16,0.0
phimid_shnone_gpfull_s03_c512h16,chronos-2:autogluon/chronos-2,0.5670591348386536,0.5290715635786245,0.998046875,1024,256,0.8,0.76,0.01,0.0
phimid_shnone_gpfull_s03_c512h256,chronos-2:autogluon/chronos-2,0.6706062146623392,0.6816662480020825,0.89453125,1024,256,1.2,1.14,0.04,0.0
phimid_shnone_gpfull_s03_c512h64,chronos-2:autogluon/chronos-2,0.5765465039395347,0.5610520447363381,0.9794921875,1024,256,0.9,0.83,0.01,0.0
phimid_shnone_gpfull_s04_c512h1024,chronos-2:autogluon/chronos-2,0.7758087938569687,0.7985263477729201,0.79296875,1024,256,2.5,2.31,0.15,0.0
phimid_shnone_gpfull_s04_c512h16,chronos-2:autogluon/chronos-2,0.555607241276235,0.5138478647779043,0.9970703125,1024,256,0.8,0.79,0.01,0.0
phimid_shnone_gpfull_s04_c512h256,chronos-2:autogluon/chronos-2,0.6628792481391413,0.6800506345268343,0.890625,1024,256,1.3,1.22,0.03,0.0
phimid_shnone_gpfull_s04_c512h64,chronos-2:autogluon/chronos-2,0.5657631708553473,0.5524717085645697,0.9873046875,1024,256,2.4,2.29,0.02,0.0
phimid_shnone_gpfull_s05_c512h1024,chronos-2:autogluon/chronos-2,0.761888565387643,0.7700304595099584,0.8115234375,1024,256,2.4,2.23,0.15,0.0
phimid_shnone_gpfull_s05_c512h16,chronos-2:autogluon/chronos-2,0.5651021390150645,0.5121765088536602,0.9970703125,1024,256,0.8,0.74,0.01,0.0
phimid_shnone_gpfull_s05_c512h256,chronos-2:autogluon/chronos-2,0.6593969717389523,0.661990978456164,0.9013671875,1024,256,1.2,1.09,0.04,0.0
phimid_shnone_gpfull_s05_c512h64,chronos-2:autogluon/chronos-2,0.5585176188742911,0.5388741192016087,0.9921875,1024,256,0.9,0.81,0.01,0.0
phimid_shnone_gpfull_s06_c512h1024,chronos-2:autogluon/chronos-2,0.7736444836330835,0.7946506634474958,0.818359375,1024,256,2.4,2.24,0.15,0.0
phimid_shnone_gpfull_s06_c512h16,chronos-2:autogluon/chronos-2,0.5811927491086475,0.5266201368180803,0.99609375,1024,256,0.8,0.74,0.01,0.0
phimid_shnone_gpfull_s06_c512h256,chronos-2:autogluon/chronos-2,0.6751669526264419,0.6849440724897092,0.8974609375,1024,256,1.3,1.24,0.04,0.0
phimid_shnone_gpfull_s06_c512h64,chronos-2:autogluon/chronos-2,0.5772964298071322,0.5543489946751915,0.986328125,1024,256,0.9,0.81,0.01,0.0
phimid_shnone_gpfull_s07_c512h1024,chronos-2:autogluon/chronos-2,0.7935403365866437,0.810820515868869,0.783203125,1024,256,2.4,2.24,0.15,0.0
phimid_shnone_gpfull_s07_c512h16,chronos-2:autogluon/chronos-2,0.5691661007729472,0.5283093161799675,0.994140625,1024,256,0.8,0.75,0.01,0.0
phimid_shnone_gpfull_s07_c512h256,chronos-2:autogluon/chronos-2,0.6781720806411706,0.6912053615410777,0.87109375,1024,256,1.3,1.24,0.04,0.0
phimid_shnone_gpfull_s07_c512h64,chronos-2:autogluon/chronos-2,0.5726765019399118,0.5615650511247796,0.986328125,1024,256,0.9,0.82,0.01,0.0
phimid_shnone_gphalf_s00_c512h1024,chronos-2:autogluon/chronos-2,0.8006897399053878,0.8178144138367573,0.8017578125,1024,256,2.6,2.36,0.15,0.0
phimid_shnone_gphalf_s00_c512h16,chronos-2:autogluon/chronos-2,0.5644210393766161,0.5257536853002408,0.9951171875,1024,256,0.8,0.76,0.01,0.0
phimid_shnone_gphalf_s00_c512h256,chronos-2:autogluon/chronos-2,0.682129316063165,0.6909334037679702,0.8857421875,1024,256,1.3,1.25,0.04,0.0
phimid_shnone_gphalf_s00_c512h64,chronos-2:autogluon/chronos-2,0.5792676745377444,0.5691157391864212,0.9794921875,1024,256,0.9,0.83,0.01,0.0
phimid_shnone_gphalf_s01_c512h1024,chronos-2:autogluon/chronos-2,0.7969672308574556,0.8046794518588265,0.791015625,1024,256,2.6,2.4,0.16,0.0
phimid_shnone_gphalf_s01_c512h16,chronos-2:autogluon/chronos-2,0.5555233364175823,0.5223868631247396,0.9951171875,1024,256,0.8,0.76,0.01,0.0
phimid_shnone_gphalf_s01_c512h256,chronos-2:autogluon/chronos-2,0.6840274922957766,0.6900451268620139,0.890625,1024,256,1.3,1.2,0.05,0.0
phimid_shnone_gphalf_s01_c512h64,chronos-2:autogluon/chronos-2,0.5705513825014887,0.5588106098485413,0.990234375,1024,256,1.0,0.84,0.01,0.0
phimid_shnone_gphalf_s02_c512h1024,chronos-2:autogluon/chronos-2,0.8004712428115595,0.821496817484438,0.7802734375,1024,256,2.4,2.25,0.14,0.0
phimid_shnone_gphalf_s02_c512h16,chronos-2:autogluon/chronos-2,0.5713833428548881,0.5304604595887885,0.9951171875,1024,256,2.2,2.19,0.01,0.0
phimid_shnone_gphalf_s02_c512h256,chronos-2:autogluon/chronos-2,0.695317026178577,0.7144967550091152,0.8603515625,1024,256,1.2,1.11,0.04,0.0
phimid_shnone_gphalf_s02_c512h64,chronos-2:autogluon/chronos-2,0.580182048079261,0.5724455023805868,0.9755859375,1024,256,0.9,0.83,0.01,0.0
phimid_shnone_gphalf_s03_c512h1024,chronos-2:autogluon/chronos-2,0.8115967766738652,0.8382119087751352,0.7802734375,1024,256,2.4,2.22,0.15,0.0
phimid_shnone_gphalf_s03_c512h16,chronos-2:autogluon/chronos-2,0.5685155206643245,0.5338613657371879,0.9951171875,1024,256,0.8,0.74,0.01,0.0
phimid_shnone_gphalf_s03_c512h256,chronos-2:autogluon/chronos-2,0.7049283868574274,0.7216804865137416,0.8447265625,1024,256,1.2,1.09,0.05,0.0
phimid_shnone_gphalf_s03_c512h64,chronos-2:autogluon/chronos-2,0.5816871228512106,0.57880582725035,0.9794921875,1024,256,0.9,0.81,0.01,0.0
phimid_shnone_gphalf_s04_c512h1024,chronos-2:autogluon/chronos-2,0.798242324100786,0.8041182442801167,0.7958984375,1024,256,2.4,2.25,0.15,0.0
phimid_shnone_gphalf_s04_c512h16,chronos-2:autogluon/chronos-2,0.5635033353934411,0.5208277626464769,0.994140625,1024,256,0.8,0.74,0.01,0.0
phimid_shnone_gphalf_s04_c512h256,chronos-2:autogluon/chronos-2,0.7032505042181787,0.7087599066028871,0.861328125,1024,256,1.3,1.23,0.04,0.0
phimid_shnone_gphalf_s04_c512h64,chronos-2:autogluon/chronos-2,0.5811929553164654,0.5620219291927774,0.984375,1024,256,0.9,0.82,0.01,0.0
phimid_shnone_gphalf_s05_c512h1024,chronos-2:autogluon/chronos-2,0.8031913663288033,0.835319514268218,0.765625,1024,256,2.4,2.25,0.15,0.0
phimid_shnone_gphalf_s05_c512h16,chronos-2:autogluon/chronos-2,0.5699638227373136,0.5331075186612826,0.998046875,1024,256,0.8,0.74,0.01,0.0
phimid_shnone_gphalf_s05_c512h256,chronos-2:autogluon/chronos-2,0.7088176238110426,0.7352522223019848,0.8515625,1024,256,1.2,1.1,0.04,0.0
phimid_shnone_gphalf_s05_c512h64,chronos-2:autogluon/chronos-2,0.5800904396670723,0.5805315853462045,0.974609375,1024,256,0.9,0.82,0.01,0.0
phimid_shnone_gphalf_s06_c512h1024,chronos-2:autogluon/chronos-2,0.7921337387796705,0.7988574525483986,0.80078125,1024,256,2.5,2.3,0.15,0.0
phimid_shnone_gphalf_s06_c512h16,chronos-2:autogluon/chronos-2,0.5670400155988193,0.5205967115120993,0.9990234375,1024,256,0.8,0.76,0.01,0.0
phimid_shnone_gphalf_s06_c512h256,chronos-2:autogluon/chronos-2,0.6909963068175679,0.6970376702512304,0.880859375,1024,256,1.2,1.13,0.05,0.0
phimid_shnone_gphalf_s06_c512h64,chronos-2:autogluon/chronos-2,0.5781927398344209,0.5555282067054996,0.9912109375,1024,256,0.9,0.84,0.01,0.0
phimid_shnone_gphalf_s07_c512h1024,chronos-2:autogluon/chronos-2,0.791366963716208,0.817753469941128,0.7763671875,1024,256,2.6,2.38,0.16,0.0
phimid_shnone_gphalf_s07_c512h16,chronos-2:autogluon/chronos-2,0.5619724935103569,0.5264385609806684,0.9990234375,1024,256,0.8,0.76,0.01,0.0
phimid_shnone_gphalf_s07_c512h256,chronos-2:autogluon/chronos-2,0.6914711516443635,0.7154877180512267,0.8505859375,1024,256,1.4,1.34,0.04,0.0
phimid_shnone_gphalf_s07_c512h64,chronos-2:autogluon/chronos-2,0.5696181139743686,0.563946350535282,0.9833984375,1024,256,0.9,0.84,0.01,0.0
phimid_shnone_gpno_s00_c512h1024,chronos-2:autogluon/chronos-2,0.8044730978297268,0.8445529166591603,0.724609375,1024,256,2.5,2.26,0.15,0.0
phimid_shnone_gpno_s00_c512h16,chronos-2:autogluon/chronos-2,0.5702024223346236,0.5317779906910626,0.9951171875,1024,256,2.3,2.21,0.01,0.0
phimid_shnone_gpno_s00_c512h256,chronos-2:autogluon/chronos-2,0.6815789641974768,0.7115615913616653,0.8564453125,1024,256,1.2,1.14,0.04,0.0
phimid_shnone_gpno_s00_c512h64,chronos-2:autogluon/chronos-2,0.5728759764763469,0.5692624446225863,0.978515625,1024,256,0.9,0.83,0.01,0.0
